datetime,crop_id,soil_type,seedling_stage,moi,temp,humidity,result
2024-07-17 22:00:00,Chilli,Red Soil,Germination,16,40,35.0,1
2024-07-17 23:00:00,Chilli,Red Soil,Germination,17,41,32.0,1
2024-07-18 00:00:00,Chilli,Red Soil,Germination,18,42,29.0,1
2024-07-18 01:00:00,Chilli,Red Soil,Germination,19,43,26.0,1
2024-07-18 02:00:00,Chilli,Red Soil,Germination,20,44,23.0,1
2024-07-18 03:00:00,Chilli,Red Soil,Germination,21,45,20.0,1
2024-07-18 04:00:00,Chilli,Red Soil,Germination,22,46,17.0,1
2024-07-18 05:00:00,Chilli,Red Soil,Germination,23,25,80.0,1
2024-07-18 06:00:00,Chilli,Red Soil,Germination,24,26,77.5,1
2024-07-18 07:00:00,Chilli,Red Soil,Germination,25,27,75.0,1
2024-07-18 08:00:00,Chilli,Red Soil,Germination,26,28,72.5,1
2024-07-18 09:00:00,Chilli,Red Soil,Germination,27,29,70.0,1
2024-07-18 10:00:00,Chilli,Red Soil,Germination,28,30,67.5,1
2024-07-18 11:00:00,Chilli,Red Soil,Germination,29,31,65.0,1
2024-07-18 12:00:00,Chilli,Red Soil,Germination,30,32,62.5,1
2024-07-18 13:00:00,Chilli,Red Soil,Germination,31,33,60.0,1
2024-07-18 14:00:00,Chilli,Red Soil,Germination,32,34,57.5,1
2024-07-18 15:00:00,Chilli,Red Soil,Germination,33,35,55.0,1
2024-07-18 16:00:00,Chilli,Red Soil,Germination,34,36,52.5,1
2024-07-18 17:00:00,Chilli,Red Soil,Germination,35,37,50.0,1
2024-07-18 18:00:00,Chilli,Red Soil,Germination,36,38,47.5,1
2024-07-18 19:00:00,Chilli,Red Soil,Germination,37,39,45.0,1
2024-07-18 20:00:00,Chilli,Red Soil,Germination,38,40,42.5,1
2024-07-18 21:00:00,Chilli,Red Soil,Germination,39,41,40.0,1
2024-07-18 22:00:00,Chilli,Red Soil,Germination,40,42,37.5,1
2024-07-18 23:00:00,Chilli,Red Soil,Germination,41,43,35.0,1
2024-07-19 00:00:00,Chilli,Red Soil,Germination,42,44,32.5,1
2024-07-19 01:00:00,Chilli,Red Soil,Germination,43,45,30.0,1
2024-07-19 02:00:00,Chilli,Red Soil,Germination,44,46,27.5,1
2024-07-19 03:00:00,Chilli,Red Soil,Germination,45,25,80.0,1
2024-07-19 04:00:00,Chilli,Red Soil,Germination,46,26,77.3,1
2024-07-19 05:00:00,Chilli,Red Soil,Germination,47,27,74.6,1
2024-07-19 06:00:00,Chilli,Red Soil,Germination,48,28,71.9,1
2024-07-19 07:00:00,Chilli,Red Soil,Germination,49,29,69.2,1
2024-07-19 08:00:00,Chilli,Red Soil,Germination,50,30,66.5,1
2024-07-19 09:00:00,Chilli,Red Soil,Germination,51,31,63.8,1
2024-07-19 10:00:00,Chilli,Red Soil,Germination,52,32,61.1,1
2024-07-19 11:00:00,Chilli,Red Soil,Germination,53,33,58.4,1
2024-07-19 12:00:00,Chilli,Red Soil,Germination,54,34,55.7,1
2024-07-19 13:00:00,Chilli,Red Soil,Germination,55,35,53.0,1
2024-07-19 14:00:00,Chilli,Red Soil,Germination,56,36,50.3,1
2024-07-19 15:00:00,Chilli,Red Soil,Germination,57,37,47.6,1
2024-07-19 16:00:00,Chilli,Red Soil,Germination,58,38,44.9,1
2024-07-19 17:00:00,Chilli,Red Soil,Germination,59,39,42.2,1
2024-07-19 18:00:00,Chilli,Red Soil,Germination,60,40,39.5,2
2024-07-19 19:00:00,Chilli,Red Soil,Germination,61,41,36.8,2
2024-07-19 20:00:00,Chilli,Red Soil,Germination,62,42,34.1,2
2024-07-19 21:00:00,Chilli,Red Soil,Germination,63,43,31.4,2
2024-07-19 22:00:00,Chilli,Red Soil,Germination,64,44,28.7,2
2024-07-19 23:00:00,Chilli,Red Soil,Germination,65,45,26.0,2
2024-07-20 00:00:00,Chilli,Red Soil,Germination,66,46,23.3,2
2024-07-20 01:00:00,Chilli,Red Soil,Germination,67,25,80.0,2
2024-07-20 02:00:00,Chilli,Red Soil,Germination,68,26,78.0,2
2024-07-20 03:00:00,Chilli,Red Soil,Germination,69,27,76.0,2
2024-07-20 04:00:00,Chilli,Red Soil,Germination,70,28,74.0,2
2024-07-20 05:00:00,Chilli,Red Soil,Germination,71,29,72.0,0
2024-07-20 06:00:00,Chilli,Red Soil,Germination,72,30,70.0,0
2024-07-20 07:00:00,Chilli,Red Soil,Germination,73,31,68.0,0
2024-07-20 08:00:00,Chilli,Red Soil,Germination,74,32,66.0,0
2024-07-20 09:00:00,Chilli,Red Soil,Germination,75,33,64.0,0
2024-07-20 10:00:00,Chilli,Red Soil,Germination,76,34,62.0,0
2024-07-20 11:00:00,Chilli,Red Soil,Germination,77,35,60.0,0
2024-07-20 12:00:00,Chilli,Red Soil,Germination,78,36,58.0,0
2024-07-20 13:00:00,Chilli,Red Soil,Germination,79,37,56.0,0
2024-07-20 14:00:00,Chilli,Red Soil,Germination,80,38,54.0,0
2024-07-20 15:00:00,Chilli,Red Soil,Germination,81,39,52.0,0
2024-07-20 16:00:00,Chilli,Red Soil,Germination,82,40,50.0,0
2024-07-20 17:00:00,Chilli,Red Soil,Germination,83,41,48.0,0
2024-07-20 18:00:00,Chilli,Red Soil,Germination,84,42,46.0,0
2024-07-20 19:00:00,Chilli,Red Soil,Germination,85,43,44.0,0
2024-07-20 20:00:00,Chilli,Red Soil,Germination,86,44,42.0,0
2024-07-20 21:00:00,Chilli,Red Soil,Germination,87,45,40.0,0
2024-07-20 22:00:00,Chilli,Red Soil,Germination,88,46,38.0,0
2024-07-20 23:00:00,Chilli,Red Soil,Germination,89,25,80.0,0
2024-07-21 00:00:00,Chilli,Red Soil,Germination,90,26,78.0,0
2024-07-21 01:00:00,Chilli,Red Soil,Germination,91,27,76.0,0
2024-07-21 02:00:00,Chilli,Red Soil,Germination,92,28,74.0,0
2024-07-21 03:00:00,Chilli,Red Soil,Germination,93,29,72.0,0
2024-07-21 04:00:00,Chilli,Red Soil,Germination,94,30,70.0,0
2024-07-21 05:00:00,Chilli,Red Soil,Germination,95,31,68.0,0
2024-07-21 06:00:00,Chilli,Red Soil,Germination,96,32,66.0,0
2024-07-21 07:00:00,Chilli,Red Soil,Germination,97,33,64.0,0
2024-07-21 08:00:00,Chilli,Red Soil,Germination,98,34,62.0,0
2024-07-21 09:00:00,Chilli,Red Soil,Germination,99,35,60.0,0
2024-07-21 10:00:00,Chilli,Red Soil,Germination,100,36,58.0,0
2024-07-21 11:00:00,Chilli,Red Soil,Seedling Stage,1,37,56.0,1
2024-07-21 12:00:00,Chilli,Red Soil,Seedling Stage,2,38,54.0,1
2024-07-21 13:00:00,Chilli,Red Soil,Seedling Stage,3,39,52.0,1
2024-07-21 14:00:00,Chilli,Red Soil,Seedling Stage,4,40,50.0,1
2024-07-21 15:00:00,Chilli,Red Soil,Seedling Stage,5,41,48.0,1
2024-07-21 16:00:00,Chilli,Red Soil,Seedling Stage,6,42,46.0,1
2024-07-21 17:00:00,Chilli,Red Soil,Seedling Stage,7,43,44.0,1
2024-07-21 18:00:00,Chilli,Red Soil,Seedling Stage,8,44,42.0,1
2024-07-21 19:00:00,Chilli,Red Soil,Seedling Stage,9,45,40.0,1
2024-07-21 20:00:00,Chilli,Red Soil,Seedling Stage,10,46,38.0,1
2024-07-21 21:00:00,Chilli,Red Soil,Seedling Stage,11,25,80.0,1
2024-07-21 22:00:00,Chilli,Red Soil,Seedling Stage,12,26,77.0,1
2024-07-21 23:00:00,Chilli,Red Soil,Seedling Stage,13,27,74.0,1
2024-07-22 00:00:00,Chilli,Red Soil,Seedling Stage,14,28,71.0,1
2024-07-22 01:00:00,Chilli,Red Soil,Seedling Stage,15,29,68.0,1
2024-07-22 02:00:00,Chilli,Red Soil,Seedling Stage,16,30,65.0,1
2024-07-22 03:00:00,Chilli,Red Soil,Seedling Stage,17,31,62.0,1
2024-07-22 04:00:00,Chilli,Red Soil,Seedling Stage,18,32,59.0,1
2024-07-22 05:00:00,Chilli,Red Soil,Seedling Stage,19,33,56.0,1
2024-07-22 06:00:00,Chilli,Red Soil,Seedling Stage,20,34,53.0,1
2024-07-22 07:00:00,Chilli,Red Soil,Seedling Stage,21,35,50.0,1
2024-07-22 08:00:00,Chilli,Red Soil,Seedling Stage,22,36,47.0,1
2024-07-22 09:00:00,Chilli,Red Soil,Seedling Stage,23,37,44.0,1
2024-07-22 10:00:00,Chilli,Red Soil,Seedling Stage,24,38,41.0,1
2024-07-22 11:00:00,Chilli,Red Soil,Seedling Stage,25,39,38.0,1
2024-07-22 12:00:00,Chilli,Red Soil,Seedling Stage,26,40,35.0,1
2024-07-22 13:00:00,Chilli,Red Soil,Seedling Stage,27,41,32.0,1
2024-07-22 14:00:00,Chilli,Red Soil,Seedling Stage,28,42,29.0,1
2024-07-22 15:00:00,Chilli,Red Soil,Seedling Stage,29,43,26.0,1
2024-07-22 16:00:00,Chilli,Red Soil,Seedling Stage,30,44,23.0,1
2024-07-22 17:00:00,Chilli,Red Soil,Seedling Stage,31,45,20.0,1
2024-07-22 18:00:00,Chilli,Red Soil,Seedling Stage,32,46,17.0,1
2024-07-22 19:00:00,Chilli,Red Soil,Seedling Stage,33,25,80.0,1
2024-07-22 20:00:00,Chilli,Red Soil,Seedling Stage,34,26,77.0,1
2024-07-22 21:00:00,Chilli,Red Soil,Seedling Stage,35,27,74.0,1
2024-07-22 22:00:00,Chilli,Red Soil,Seedling Stage,36,28,71.0,1
2024-07-22 23:00:00,Chilli,Red Soil,Seedling Stage,37,29,68.0,1
2024-07-23 00:00:00,Chilli,Red Soil,Seedling Stage,38,30,65.0,1
2024-07-23 01:00:00,Chilli,Red Soil,Seedling Stage,39,31,62.0,1
2024-07-23 02:00:00,Chilli,Red Soil,Seedling Stage,40,32,59.0,1
2024-07-23 03:00:00,Chilli,Red Soil,Seedling Stage,41,33,56.0,1
2024-07-23 04:00:00,Chilli,Red Soil,Seedling Stage,42,34,53.0,1
2024-07-23 05:00:00,Chilli,Red Soil,Seedling Stage,43,35,50.0,1
2024-07-23 06:00:00,Chilli,Red Soil,Seedling Stage,44,36,47.0,1
2024-07-23 07:00:00,Chilli,Red Soil,Seedling Stage,45,37,44.0,1
2024-07-23 08:00:00,Chilli,Red Soil,Seedling Stage,46,38,41.0,1
2024-07-23 09:00:00,Chilli,Red Soil,Seedling Stage,47,39,38.0,1
2024-07-23 10:00:00,Chilli,Red Soil,Seedling Stage,48,40,35.0,1
2024-07-23 11:00:00,Chilli,Red Soil,Seedling Stage,49,41,32.0,1
2024-07-23 12:00:00,Chilli,Red Soil,Seedling Stage,50,42,29.0,1
2024-07-23 13:00:00,Chilli,Red Soil,Seedling Stage,51,43,26.0,1
2024-07-23 14:00:00,Chilli,Red Soil,Seedling Stage,52,44,23.0,1
2024-07-23 15:00:00,Chilli,Red Soil,Seedling Stage,53,45,20.0,1
2024-07-23 16:00:00,Chilli,Red Soil,Seedling Stage,54,46,17.0,1
2024-07-23 17:00:00,Chilli,Red Soil,Seedling Stage,55,25,80.0,1
2024-07-23 18:00:00,Chilli,Red Soil,Seedling Stage,56,26,77.0,1
2024-07-23 19:00:00,Chilli,Red Soil,Seedling Stage,57,27,74.0,1
2024-07-23 20:00:00,Chilli,Red Soil,Seedling Stage,58,28,71.0,1
2024-07-23 21:00:00,Chilli,Red Soil,Seedling Stage,59,29,68.0,1
2024-07-23 22:00:00,Chilli,Red Soil,Seedling Stage,60,30,65.0,1
2024-07-23 23:00:00,Chilli,Red Soil,Seedling Stage,61,31,62.0,1
2024-07-24 00:00:00,Chilli,Red Soil,Seedling Stage,62,32,59.0,1
2024-07-24 01:00:00,Chilli,Red Soil,Seedling Stage,63,33,56.0,1
2024-07-24 02:00:00,Chilli,Red Soil,Seedling Stage,64,34,53.0,1
2024-07-24 03:00:00,Chilli,Red Soil,Seedling Stage,65,35,50.0,1
2024-07-24 04:00:00,Chilli,Red Soil,Seedling Stage,66,36,47.0,1
2024-07-24 05:00:00,Chilli,Red Soil,Seedling Stage,67,37,44.0,1
2024-07-24 06:00:00,Chilli,Red Soil,Seedling Stage,68,38,41.0,1
2024-07-24 07:00:00,Chilli,Red Soil,Seedling Stage,69,39,38.0,1
2024-07-24 08:00:00,Chilli,Red Soil,Seedling Stage,70,40,35.0,2
2024-07-24 09:00:00,Chilli,Red Soil,Seedling Stage,71,41,32.0,2
2024-07-24 10:00:00,Chilli,Red Soil,Seedling Stage,72,42,29.0,2
2024-07-24 11:00:00,Chilli,Red Soil,Seedling Stage,73,43,26.0,2
2024-07-24 12:00:00,Chilli,Red Soil,Seedling Stage,74,44,23.0,2
2024-07-24 13:00:00,Chilli,Red Soil,Seedling Stage,75,45,20.0,2
2024-07-24 14:00:00,Chilli,Red Soil,Seedling Stage,76,46,17.0,2
2024-07-24 15:00:00,Chilli,Red Soil,Seedling Stage,77,25,80.0,2
2024-07-24 16:00:00,Chilli,Red Soil,Seedling Stage,78,26,77.3,2
2024-07-24 17:00:00,Chilli,Red Soil,Seedling Stage,79,27,74.6,2
2024-07-24 18:00:00,Chilli,Red Soil,Seedling Stage,80,28,71.9,2
2024-07-24 19:00:00,Chilli,Red Soil,Seedling Stage,81,29,69.2,0
2024-07-24 20:00:00,Chilli,Red Soil,Seedling Stage,82,30,66.5,0
2024-07-24 21:00:00,Chilli,Red Soil,Seedling Stage,83,31,63.8,0
2024-07-24 22:00:00,Chilli,Red Soil,Seedling Stage,84,32,61.1,0
2024-07-24 23:00:00,Chilli,Red Soil,Seedling Stage,85,33,58.4,0
2024-07-25 00:00:00,Chilli,Red Soil,Seedling Stage,86,34,55.7,0
2024-07-25 01:00:00,Chilli,Red Soil,Seedling Stage,87,35,53.0,0
2024-07-25 02:00:00,Chilli,Red Soil,Seedling Stage,88,36,50.3,0
2024-07-25 03:00:00,Chilli,Red Soil,Seedling Stage,89,37,47.6,0
2024-07-25 04:00:00,Chilli,Red Soil,Seedling Stage,90,38,44.9,0
2024-07-25 05:00:00,Chilli,Red Soil,Seedling Stage,91,39,42.2,0
2024-07-25 06:00:00,Chilli,Red Soil,Seedling Stage,92,40,39.5,0
2024-07-25 07:00:00,Chilli,Red Soil,Seedling Stage,93,41,36.8,0
2024-07-25 08:00:00,Chilli,Red Soil,Seedling Stage,94,42,34.1,0
2024-07-25 09:00:00,Chilli,Red Soil,Seedling Stage,95,43,31.4,0
2024-07-25 10:00:00,Chilli,Red Soil,Seedling Stage,96,44,28.7,0
2024-07-25 11:00:00,Chilli,Red Soil,Seedling Stage,97,45,26.0,0
2024-07-25 12:00:00,Chilli,Red Soil,Seedling Stage,98,46,23.3,0
2024-07-25 13:00:00,Chilli,Red Soil,Seedling Stage,99,25,80.0,0
2024-07-25 14:00:00,Chilli,Red Soil,Seedling Stage,100,26,77.0,0
2024-07-25 15:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,1,27,74.0,1
2024-07-25 16:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,2,28,71.0,1
2024-07-25 17:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,3,29,68.0,1
2024-07-25 18:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,4,30,65.0,1
2024-07-25 19:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,5,31,62.0,1
2024-07-25 20:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,6,32,59.0,1
2024-07-25 21:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,7,33,56.0,1
2024-07-25 22:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,8,34,53.0,1
2024-07-25 23:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,9,35,50.0,1
2024-07-26 00:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,10,36,47.0,1
2024-07-26 01:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,11,37,44.0,1
2024-07-26 02:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,12,38,41.0,1
2024-07-26 03:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,13,39,38.0,1
2024-07-26 04:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,14,40,35.0,1
2024-07-26 05:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,15,41,32.0,1
2024-07-26 06:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,16,42,29.0,1
2024-07-26 07:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,17,43,26.0,1
2024-07-26 08:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,18,44,23.0,1
2024-07-26 09:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,19,45,20.0,1
2024-07-26 10:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,20,46,17.0,1
2024-07-26 11:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,21,25,80.0,1
2024-07-26 12:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,22,26,77.5,1
2024-07-26 13:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,23,27,75.0,1
2024-07-26 14:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,24,28,72.5,1
2024-07-26 15:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,25,29,70.0,1
2024-07-26 16:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,26,30,67.5,1
2024-07-26 17:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,27,31,65.0,1
2024-07-26 18:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,28,32,62.5,1
2024-07-26 19:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,29,33,60.0,1
2024-07-26 20:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,30,34,57.5,1
2024-07-26 21:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,31,35,55.0,1
2024-07-26 22:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,32,36,52.5,1
2024-07-26 23:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,33,37,50.0,1
2024-07-27 00:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,34,38,47.5,1
2024-07-27 01:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,35,39,45.0,1
2024-07-27 02:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,36,40,42.5,1
2024-07-27 03:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,37,41,40.0,1
2024-07-27 04:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,38,42,37.5,1
2024-07-27 05:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,39,43,35.0,1
2024-07-27 06:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,40,44,32.5,1
2024-07-27 07:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,41,45,30.0,1
2024-07-27 08:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,42,46,27.5,1
2024-07-27 09:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,43,25,80.0,1
2024-07-27 10:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,44,26,77.3,1
2024-07-27 11:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,45,27,74.6,1
2024-07-27 12:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,46,28,71.9,1
2024-07-27 13:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,47,29,69.2,1
2024-07-27 14:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,48,30,66.5,1
2024-07-27 15:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,49,31,63.8,1
2024-07-27 16:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,50,32,61.1,1
2024-07-27 17:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,51,33,58.4,1
2024-07-27 18:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,52,34,55.7,1
2024-07-27 19:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,53,35,53.0,1
2024-07-27 20:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,54,36,50.3,1
2024-07-27 21:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,55,37,47.6,1
2024-07-27 22:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,56,38,44.9,1
2024-07-27 23:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,57,39,42.2,1
2024-07-28 00:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,58,40,39.5,1
2024-07-28 01:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,59,41,36.8,1
2024-07-28 02:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,60,42,34.1,1
2024-07-28 03:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,61,43,31.4,1
2024-07-28 04:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,62,44,28.7,1
2024-07-28 05:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,63,45,26.0,1
2024-07-28 06:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,64,46,23.3,1
2024-07-28 07:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,65,25,80.0,1
2024-07-28 08:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,66,26,77.0,1
2024-07-28 09:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,67,27,74.0,1
2024-07-28 10:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,68,28,71.0,1
2024-07-28 11:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,69,29,68.0,1
2024-07-28 12:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,70,30,65.0,1
2024-07-28 13:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,71,31,62.0,1
2024-07-28 14:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,72,32,59.0,1
2024-07-28 15:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,73,33,56.0,1
2024-07-28 16:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,74,34,53.0,1
2024-07-28 17:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,75,35,50.0,1
2024-07-28 18:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,76,36,47.0,1
2024-07-28 19:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,77,37,44.0,1
2024-07-28 20:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,78,38,41.0,1
2024-07-28 21:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,79,39,38.0,1
2024-07-28 22:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,80,40,35.0,2
2024-07-28 23:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,81,41,32.0,2
2024-07-29 00:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,82,42,29.0,2
2024-07-29 01:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,83,43,26.0,2
2024-07-29 02:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,84,44,23.0,2
2024-07-29 03:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,85,45,20.0,2
2024-07-29 04:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,86,46,17.0,2
2024-07-29 05:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,87,25,80.0,2
2024-07-29 06:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,88,26,77.0,2
2024-07-29 07:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,89,27,74.0,2
2024-07-29 08:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,90,28,71.0,2
2024-07-29 09:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,91,29,68.0,0
2024-07-29 10:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,92,30,65.0,0
2024-07-29 11:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,93,31,62.0,0
2024-07-29 12:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,94,32,59.0,0
2024-07-29 13:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,95,33,56.0,0
2024-07-29 14:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,96,34,53.0,0
2024-07-29 15:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,97,35,50.0,0
2024-07-29 16:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,98,36,47.0,0
2024-07-29 17:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,99,37,44.0,0
2024-07-29 18:00:00,Chilli,Red Soil,Vegetative Growth / Root or Tuber Development,100,38,41.0,0
2024-07-29 19:00:00,Chilli,Red Soil,Flowering,1,39,38.0,1
2024-07-29 20:00:00,Chilli,Red Soil,Flowering,2,40,35.0,1
2024-07-29 21:00:00,Chilli,Red Soil,Flowering,3,41,32.0,1
2024-07-29 22:00:00,Chilli,Red Soil,Flowering,4,42,29.0,1
2024-07-29 23:00:00,Chilli,Red Soil,Flowering,5,43,26.0,1
2024-07-30 00:00:00,Chilli,Red Soil,Flowering,6,44,23.0,1
2024-07-30 01:00:00,Chilli,Red Soil,Flowering,7,45,20.0,1
2024-07-30 02:00:00,Chilli,Red Soil,Flowering,8,46,17.0,1
2024-07-30 03:00:00,Chilli,Red Soil,Flowering,9,25,80.0,1
2024-07-30 04:00:00,Chilli,Red Soil,Flowering,10,26,77.0,1
2024-07-30 05:00:00,Chilli,Red Soil,Flowering,11,27,74.0,1
2024-07-30 06:00:00,Chilli,Red Soil,Flowering,12,28,71.0,1
2024-07-30 07:00:00,Chilli,Red Soil,Flowering,13,29,68.0,1
2024-07-30 08:00:00,Chilli,Red Soil,Flowering,14,30,65.0,1
2024-07-30 09:00:00,Chilli,Red Soil,Flowering,15,31,62.0,1
2024-07-30 10:00:00,Chilli,Red Soil,Flowering,16,32,59.0,1
2024-07-30 11:00:00,Chilli,Red Soil,Flowering,17,33,56.0,1
2024-07-30 12:00:00,Chilli,Red Soil,Flowering,18,34,53.0,1
2024-07-30 13:00:00,Chilli,Red Soil,Flowering,19,35,50.0,1
2024-07-30 14:00:00,Chilli,Red Soil,Flowering,20,36,47.0,1
2024-07-30 15:00:00,Chilli,Red Soil,Flowering,21,37,44.0,1
2024-07-30 16:00:00,Chilli,Red Soil,Flowering,22,38,41.0,1
2024-07-30 17:00:00,Chilli,Red Soil,Flowering,23,39,38.0,1
2024-07-30 18:00:00,Chilli,Red Soil,Flowering,24,40,35.0,1
2024-07-30 19:00:00,Chilli,Red Soil,Flowering,25,41,32.0,1
2024-07-30 20:00:00,Chilli,Red Soil,Flowering,26,42,29.0,1
2024-07-30 21:00:00,Chilli,Red Soil,Flowering,27,43,26.0,1
2024-07-30 22:00:00,Chilli,Red Soil,Flowering,28,44,23.0,1
2024-07-30 23:00:00,Chilli,Red Soil,Flowering,29,45,20.0,1
2024-07-31 00:00:00,Chilli,Red Soil,Flowering,30,46,17.0,1
2024-07-31 01:00:00,Chilli,Red Soil,Flowering,31,25,80.0,1
